ram0,ram1,ram2,ram3,ram4,ram5,ram6,ram7,ram8,ram9,ram10,ram11,ram12,ram13,ram14,ram15,ram16,ram17,ram18,ram19,ram20,ram21,ram22,ram23,ram24,ram25,ram26,ram27,ram28,ram29,ram30,ram31,ram32,ram33,ram34,ram35,ram36,ram37,ram38,ram39,ram40,ram41,ram42,ram43,ram44,ram45,ram46,ram47,ram48,ram49,ram50,ram51,ram52,ram53,ram54,ram55,ram56,ram57,ram58,ram59,ram60,ram61,ram62,ram63,ram64,ram65,ram66,ram67,ram68,ram69,ram70,ram71,ram72,ram73,ram74,ram75,ram76,ram77,ram78,ram79,ram80,ram81,ram82,ram83,ram84,ram85,ram86,ram87,ram88,ram89,ram90,ram91,ram92,ram93,ram94,ram95,ram96,ram97,ram98,ram99,ram100,ram101,ram102,ram103,ram104,ram105,ram106,ram107,ram108,ram109,ram110,ram111,ram112,ram113,ram114,ram115,ram116,ram117,ram118,ram119,ram120,ram121,ram122,ram123,ram124,ram125,ram126,ram127,action
0,0,0,0,0,0,0,32,240,144,96,192,64,101,68,181,5,229,196,38,184,3,245,255,44,0,6,3,1,5,4,5,0,5,4,5,0,17,17,2,65,0,0,0,0,0,0,132,129,137,3,0,0,16,0,0,0,0,0,0,0,213,0,51,40,30,40,30,65,119,105,65,0,160,128,144,255,174,31,0,0,255,44,86,76,129,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,160,176,48,96,192,64,101,84,197,5,229,212,54,184,3,245,255,44,0,7,3,1,5,4,5,0,5,4,5,0,17,17,2,65,0,0,0,0,0,0,132,129,138,3,0,0,16,0,0,0,0,0,0,0,214,0,51,40,30,40,30,65,118,103,66,0,144,0,80,255,174,31,0,0,255,44,86,76,2,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,32,112,208,96,192,64,117,100,197,5,245,228,54,184,3,245,255,44,0,0,3,1,5,4,5,0,5,4,5,0,34,4,130,0,0,0,0,0,0,0,132,129,154,4,0,0,16,0,0,0,0,0,0,0,215,0,51,40,30,40,30,67,117,103,68,0,128,128,16,255,174,31,0,0,255,44,86,76,4,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,192,48,112,96,192,64,117,116,181,5,245,244,38,184,3,245,255,44,0,1,3,1,6,4,5,0,6,4,5,0,34,4,130,0,0,0,0,0,0,0,165,129,154,4,0,0,16,0,0,0,0,0,0,0,216,0,51,40,30,40,30,68,116,102,68,0,64,0,208,255,174,31,0,0,255,44,86,76,8,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,96,208,16,96,192,64,101,116,165,5,229,244,22,184,3,245,255,44,0,2,3,1,6,4,5,0,6,4,5,0,34,4,130,0,0,0,0,0,0,0,181,130,154,4,0,0,16,0,0,0,0,0,0,0,217,0,51,40,30,40,30,68,116,102,69,0,0,192,144,255,174,31,0,0,255,44,86,76,16,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,0,112,144,96,192,64,85,100,165,5,213,228,22,184,3,245,255,44,0,3,3,1,6,5,5,0,6,5,5,0,34,4,130,0,0,0,0,0,0,0,181,146,155,4,0,0,16,0,0,0,0,0,0,0,218,0,51,40,30,40,30,69,116,100,70,0,192,128,128,255,174,31,0,0,255,44,86,76,32,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,160,16,16,96,192,64,85,84,181,5,213,212,38,184,3,245,255,44,0,4,3,1,6,5,5,0,6,5,5,0,34,4,130,0,0,0,0,0,0,0,181,146,139,5,0,0,16,0,0,0,0,0,0,0,219,0,51,40,30,40,30,71,115,99,72,0,128,64,112,255,174,31,0,0,255,44,86,76,65,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,96,176,144,96,192,64,69,84,181,5,197,212,38,184,3,245,255,44,0,5,3,1,6,5,6,0,6,5,6,0,34,4,130,0,0,0,0,0,0,0,182,146,171,5,0,0,16,0,0,0,0,0,0,0,220,0,51,48,30,48,30,72,114,98,73,0,0,0,96,255,174,31,0,0,255,44,86,76,131,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,32,48,16,96,192,64,53,68,197,5,181,196,54,184,3,245,255,44,0,6,3,1,6,5,6,0,6,5,6,0,34,4,130,0,0,0,0,0,0,0,182,147,171,5,0,0,16,0,0,0,0,0,0,0,221,0,51,48,30,48,30,73,115,98,74,0,128,240,80,255,174,31,0,0,255,44,86,76,6,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,224,176,144,96,192,64,53,68,197,5,181,196,54,184,3,245,255,44,0,7,3,1,6,5,6,0,6,5,6,0,34,4,130,0,0,0,0,0,0,0,182,147,172,5,0,0,16,0,0,0,0,0,0,0,222,0,51,48,30,48,30,74,114,96,75,0,0,224,64,255,174,31,0,0,255,44,86,76,12,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,160,48,16,96,192,64,37,52,181,5,165,180,38,184,3,245,255,44,0,0,3,1,6,5,6,0,6,5,6,0,8,130,0,0,0,0,0,0,0,0,182,147,188,6,0,0,16,0,0,0,0,0,0,0,223,0,51,48,30,48,30,74,114,95,75,0,128,208,48,255,174,31,0,0,255,44,86,76,24,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,159,176,144,96,192,64,21,52,181,5,149,180,38,184,3,245,255,44,0,1,3,1,5,5,6,0,5,5,6,0,8,130,0,0,0,0,0,0,0,0,183,147,188,6,0,0,16,0,0,0,0,0,0,0,224,0,51,48,30,48,30,75,114,94,76,0,192,192,32,255,174,31,0,0,255,44,86,76,48,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,158,48,16,96,192,64,5,36,165,5,133,164,22,184,3,245,255,44,0,2,3,1,5,5,6,0,5,5,6,0,8,130,0,0,0,0,0,0,0,0,183,148,188,6,0,0,16,0,0,0,0,0,0,0,225,0,51,48,30,48,30,76,114,93,77,0,0,176,16,255,174,31,0,0,255,44,86,76,97,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,157,176,176,96,192,64,245,36,165,5,102,164,22,184,3,245,255,44,0,3,3,1,5,6,6,0,5,6,6,0,8,130,0,0,0,0,0,0,0,0,183,180,189,6,0,0,16,0,0,0,0,0,0,0,226,0,51,48,30,48,30,77,114,93,77,0,64,160,208,255,174,31,0,0,255,44,86,76,194,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,156,48,80,96,192,64,229,20,181,5,86,148,38,184,3,245,255,44,0,4,3,1,5,6,6,0,5,6,6,0,8,130,0,0,0,0,0,0,0,0,183,180,173,7,0,0,16,0,0,0,0,0,0,0,227,0,51,48,30,48,30,76,114,92,77,0,128,144,144,255,174,31,0,0,255,44,86,76,133,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,155,176,240,96,192,64,213,20,181,5,70,148,38,184,3,245,255,44,0,5,3,1,5,6,5,0,5,6,5,0,8,130,0,0,0,0,0,0,0,0,184,180,173,7,0,0,16,0,0,0,0,0,0,0,228,0,51,40,30,40,30,77,114,91,78,0,192,128,80,255,174,31,0,0,255,44,86,76,10,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,154,80,144,96,192,64,197,4,197,5,54,132,54,184,3,245,255,44,0,6,3,1,5,6,5,0,5,6,5,0,8,130,0,0,0,0,0,0,0,0,184,181,173,7,0,0,16,0,0,0,0,0,0,0,229,0,51,40,30,40,30,78,116,90,79,0,0,64,16,255,174,31,0,0,255,44,86,76,20,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,153,240,80,96,192,64,181,4,213,5,38,132,70,184,3,245,255,44,0,7,3,1,5,6,5,0,5,6,5,0,8,130,0,0,0,0,0,0,0,0,184,165,174,7,0,0,16,0,0,0,0,0,0,0,230,0,51,40,30,40,30,79,116,90,79,0,64,0,144,255,174,31,0,0,255,44,86,76,40,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,152,144,16,96,192,64,165,20,197,5,22,148,54,184,3,245,255,44,0,0,3,1,5,6,5,0,5,6,5,0,130,0,0,0,0,0,0,0,0,0,184,165,190,8,0,0,16,0,0,0,0,0,0,0,231,0,51,40,30,40,30,78,116,90,79,0,128,192,16,255,174,31,0,0,255,44,86,76,81,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,88,48,208,96,192,64,149,36,197,5,6,164,54,184,3,245,255,44,0,1,3,1,4,6,5,0,4,6,5,0,130,0,0,0,0,0,0,0,0,0,153,165,190,8,0,0,16,0,0,0,0,0,0,0,232,0,51,40,30,40,30,78,117,89,78,0,0,128,144,255,174,31,0,0,255,44,86,76,163,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,24,240,144,96,192,64,133,36,181,5,246,164,38,184,3,245,255,44,0,2,3,1,4,6,5,0,4,6,5,0,130,0,0,0,0,0,0,0,0,0,153,166,190,8,0,0,16,0,0,0,0,0,0,0,233,0,51,40,30,40,30,77,118,88,78,0,128,0,16,255,174,31,0,0,255,44,86,76,71,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,216,176,143,96,192,64,133,52,165,5,246,180,22,184,3,245,255,44,0,3,3,1,4,5,5,0,4,5,5,0,130,0,0,0,0,0,0,0,0,0,153,166,191,8,0,0,16,0,0,0,0,0,0,0,234,0,51,40,30,40,30,77,119,89,77,0,0,128,80,255,174,31,0,0,255,44,86,76,143,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,152,112,142,96,192,64,102,68,181,5,230,196,38,184,3,245,255,44,0,4,3,1,4,5,5,0,4,5,5,0,130,0,0,0,0,0,0,0,0,0,153,166,175,9,0,0,16,0,0,0,0,0,0,0,235,0,51,40,30,40,30,76,119,88,76,0,128,0,144,255,174,31,0,0,255,44,86,76,30,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,56,48,141,96,192,64,86,84,197,5,214,212,54,184,3,245,255,44,0,5,3,1,4,5,4,0,4,5,4,0,130,0,0,0,0,0,0,0,0,0,154,166,143,9,0,0,16,0,0,0,0,0,0,0,236,0,51,32,30,32,30,76,120,88,76,0,64,128,208,255,174,31,0,0,255,44,86,76,60,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,216,47,140,96,192,64,86,100,213,5,214,228,70,184,3,245,255,44,0,6,3,1,4,5,4,0,4,5,4,0,130,0,0,0,0,0,0,0,0,0,154,167,143,9,0,0,16,0,0,0,0,0,0,0,237,0,51,32,30,32,30,76,120,88,77,0,0,192,16,255,174,31,0,0,255,44,86,76,121,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,120,46,139,96,192,64,70,116,229,5,198,244,86,184,3,245,255,44,0,7,3,1,4,5,4,0,4,5,4,0,130,0,0,0,0,0,0,0,0,0,154,167,128,9,0,0,16,0,0,0,0,0,0,0,238,0,51,32,30,32,30,77,120,88,77,0,192,0,80,255,174,31,0,0,255,44,86,76,242,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,24,45,138,96,192,64,54,147,213,5,182,4,70,184,3,245,255,44,0,0,3,1,4,5,4,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,154,167,144,10,0,0,16,0,0,0,0,0,0,0,239,0,51,32,30,32,30,76,121,88,76,0,128,64,144,255,174,31,0,0,255,44,86,76,228,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,152,44,137,96,192,64,54,163,197,5,182,20,54,149,3,245,255,44,0,1,3,1,5,5,4,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,155,167,144,10,0,0,16,0,0,0,0,0,0,0,240,0,51,32,30,32,30,76,122,88,76,0,112,128,208,255,174,31,0,0,255,44,86,76,200,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,24,43,136,96,192,64,38,179,181,245,166,36,38,149,3,229,255,44,0,2,3,1,5,5,4,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,155,168,144,10,0,0,16,0,0,0,0,0,0,0,241,0,51,32,30,32,30,76,122,88,75,0,96,192,16,255,174,31,0,0,255,44,86,76,145,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_RIGHT
0,0,0,0,0,0,0,152,42,72,96,192,64,38,195,165,229,166,52,22,149,3,213,255,44,0,3,3,1,5,4,4,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,155,136,145,10,0,0,16,0,0,0,0,0,0,0,242,0,51,32,30,32,30,75,123,90,75,0,80,0,144,255,174,31,0,0,255,44,86,76,34,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_RIGHT
0,0,0,0,0,0,0,24,41,8,96,192,64,22,211,181,213,150,68,38,149,3,197,255,44,0,4,3,1,5,4,4,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,155,136,129,11,0,0,16,0,0,0,0,0,0,0,243,0,51,32,30,32,30,74,124,90,73,0,64,64,16,255,174,31,0,0,255,44,86,76,69,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_RIGHT
0,0,0,0,0,0,0,152,40,200,96,192,64,22,227,181,197,150,84,38,149,3,181,255,44,0,5,3,1,5,4,5,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,156,136,129,11,0,0,16,0,0,0,0,0,0,0,244,0,51,40,30,40,30,73,125,90,73,0,48,128,144,255,174,31,0,0,255,44,86,76,139,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_RIGHT
0,0,0,0,0,0,0,24,232,136,96,192,64,6,227,197,181,134,84,54,149,3,165,255,44,0,6,3,1,5,4,5,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,156,137,129,11,0,0,16,0,0,0,0,0,0,0,245,0,51,40,30,40,30,73,125,91,72,0,32,0,16,255,174,31,0,0,255,44,86,76,22,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_RIGHT
0,0,0,0,0,0,0,152,168,40,96,192,64,6,243,213,165,134,100,70,149,3,149,255,44,0,7,3,1,5,4,5,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,156,137,130,11,0,0,16,0,0,0,0,0,0,0,246,0,51,40,30,40,30,72,126,92,72,0,16,128,208,255,174,31,0,0,255,44,86,76,44,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_RIGHT
0,0,0,0,0,0,0,24,104,200,96,192,64,246,3,213,165,103,131,70,149,3,149,255,44,0,0,3,1,5,4,5,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,156,137,130,12,0,0,16,0,0,0,0,0,0,0,247,0,51,40,30,40,30,71,127,93,70,0,0,0,144,255,174,31,0,0,255,44,86,76,89,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,184,40,72,96,192,64,246,19,213,165,103,147,70,149,3,149,255,44,0,1,3,1,6,4,5,0,6,4,5,0,0,0,0,0,0,0,0,0,0,0,189,137,130,12,0,3,16,0,0,0,0,0,0,0,248,0,51,40,30,40,30,70,127,93,70,0,192,128,144,255,174,31,0,0,255,44,86,76,179,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,88,200,200,96,192,64,230,19,213,165,87,147,70,149,3,149,255,44,0,2,3,1,6,4,5,0,6,4,5,0,0,0,0,0,0,0,0,0,0,0,189,138,130,12,0,3,16,0,0,0,0,0,0,0,249,0,51,40,30,40,30,70,127,94,70,0,128,64,144,255,174,31,0,0,255,44,86,76,103,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,248,104,72,96,192,64,230,35,213,165,87,163,70,149,3,149,255,44,0,1,3,1,6,5,5,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,189,138,131,12,0,6,16,0,0,0,0,0,0,0,250,0,51,40,30,40,30,70,128,96,70,0,64,0,144,255,174,31,0,0,255,44,86,76,206,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,152,8,200,96,192,64,214,51,213,181,71,179,70,149,3,165,255,44,0,2,3,1,6,5,5,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,189,138,131,13,0,6,16,0,0,0,0,0,0,0,251,0,51,40,30,40,30,71,129,96,71,0,0,192,144,255,174,31,0,0,255,44,86,76,157,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_LEFT
0,0,0,0,0,0,0,88,168,72,96,192,64,198,51,213,197,55,179,70,149,3,181,255,44,0,3,3,1,6,5,6,0,6,5,6,0,0,0,0,0,0,0,0,0,0,0,190,138,163,13,0,6,16,0,0,0,0,0,0,0,252,0,51,48,30,48,30,71,129,97,71,0,128,128,144,255,174,31,0,0,255,44,86,76,58,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_LEFT
0,0,0,0,0,0,0,24,40,200,96,192,64,182,67,213,213,39,195,70,149,3,197,255,44,0,4,3,1,6,5,6,0,6,5,6,0,0,0,0,0,0,0,0,0,0,0,190,139,163,13,0,6,16,0,0,0,0,0,0,0,253,0,51,48,30,48,30,71,129,98,71,0,0,112,144,255,174,31,0,0,255,44,86,76,117,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_LEFT
0,0,0,0,0,0,0,216,168,72,96,192,64,182,67,213,229,39,195,70,149,3,213,255,44,0,1,3,1,6,5,6,0,6,5,6,0,0,0,0,0,0,0,0,0,0,0,190,139,164,13,0,2,16,0,0,0,0,0,0,0,254,0,51,48,30,48,30,71,129,100,71,0,128,96,144,255,174,31,0,0,255,44,86,76,234,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_LEFT
0,0,0,0,0,0,0,152,40,200,96,192,64,166,83,213,229,23,211,70,149,3,213,255,44,0,1,3,1,6,5,6,0,6,5,6,0,0,0,0,0,0,0,0,0,0,0,190,139,164,14,0,4,16,0,0,0,0,0,0,0,255,0,51,48,30,48,30,72,130,101,72,0,0,80,144,255,174,31,0,0,255,44,86,76,212,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,151,168,72,96,192,64,150,83,213,229,7,211,70,149,3,213,255,44,0,2,3,1,5,5,6,0,5,5,6,0,0,0,0,0,0,0,0,0,0,0,191,139,164,14,0,4,16,0,0,0,1,0,0,0,0,0,51,48,30,48,30,72,130,102,72,0,64,64,144,255,174,31,0,0,255,44,86,76,169,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,150,40,200,96,192,64,134,99,213,229,247,227,70,149,3,213,255,44,0,3,3,1,5,5,6,0,5,5,6,0,0,0,0,0,0,0,0,0,0,0,191,140,164,14,0,4,16,0,0,0,1,0,0,0,1,0,51,48,30,48,30,72,129,103,72,0,128,48,144,255,174,31,0,0,255,44,86,76,83,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,149,168,72,96,192,64,103,99,213,229,231,227,70,149,3,213,255,44,0,4,3,1,5,6,6,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,191,172,165,14,0,4,16,0,0,0,1,0,0,0,2,0,51,48,30,48,30,72,129,103,72,0,192,32,144,255,174,31,0,0,255,44,86,76,167,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,148,40,200,96,192,64,87,115,213,229,215,243,70,149,3,213,255,44,0,5,3,1,5,6,6,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,191,172,165,15,0,4,16,0,0,0,1,0,0,0,3,0,51,48,30,48,30,73,130,104,73,0,0,16,144,255,174,31,0,0,255,44,86,76,79,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,147,168,72,96,192,64,71,115,213,229,199,243,70,149,3,213,255,44,0,6,3,1,5,6,5,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,176,172,165,15,0,4,16,0,0,0,1,0,0,0,4,0,51,40,30,40,30,73,130,105,73,0,64,0,144,255,174,31,0,0,255,44,86,76,159,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,146,72,200,96,192,64,55,146,213,213,183,3,70,149,3,197,255,44,0,7,3,1,5,6,5,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,176,173,165,15,0,4,16,0,0,0,1,0,0,0,5,0,51,40,30,40,30,73,129,105,73,0,128,192,144,255,174,31,0,0,255,44,86,76,62,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_RIGHT
0,0,0,0,0,0,0,145,232,72,96,192,64,39,146,213,197,167,3,70,149,3,181,255,44,0,0,3,1,5,6,5,0,5,6,5,0,0,0,0,0,0,0,0,0,0,34,176,173,166,15,0,3,16,0,0,0,1,0,0,0,6,0,51,40,30,40,30,73,129,105,73,0,192,128,144,255,174,31,0,0,255,44,86,76,125,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_RIGHT
